id,maniqa_score
n01770081_8254.JPEG,0.5143105506896972
n02259212_4940.JPEG,0.6577180862426758
n01818515_8500.JPEG,0.728092098236084
n01531178_20191.JPEG,0.49094643592834475
n02093256_11806.JPEG,0.5160740852355957
n04509417_1930.JPEG,0.4684791088104248
n01833805_3958.JPEG,0.5222315788269043
n03992509_831.JPEG,0.2877685070037842
n01776313_27344.JPEG,0.5646963119506836
n03982430_14108.JPEG,0.1532048225402832
n03063599_1172.JPEG,0.6688832759857177
n01667778_7608.JPEG,0.7256884098052978
n07716906_5599.JPEG,0.67939133644104
n01796340_6521.JPEG,0.4299405574798584
n01796340_3064.JPEG,0.6754471302032471
n04049303_13096.JPEG,0.42128739356994627
n04033901_37331.JPEG,0.5830025196075439
n02096177_6814.JPEG,0.5739379405975342
n01742172_4968.JPEG,0.6431622505187988
n03584829_4152.JPEG,0.5015098571777343
n01749939_1636.JPEG,0.41677513122558596
n07583066_9778.JPEG,0.7352817535400391
n01871265_2126.JPEG,0.6478003978729248
n03777568_17232.JPEG,0.554179048538208
n01753488_19503.JPEG,0.4121545791625977
n04252077_4090.JPEG,0.3643829584121704
n02489166_9464.JPEG,0.6131527423858643
n12057211_6238.JPEG,0.5855730056762696
n04417672_17668.JPEG,0.5768040657043457
n03733281_13638.JPEG,0.5905237674713135
n04332243_34280.JPEG,0.6728440284729004
n03445924_3323.JPEG,0.3366565704345703
n03888605_6345.JPEG,0.611487340927124
n03325584_18606.JPEG,0.4591391086578369
n03743016_17823.JPEG,0.6844615936279297
n04592741_1903.JPEG,0.5780622482299804
n03201208_505.JPEG,0.585316276550293
n03729826_8776.JPEG,0.5060456752777099
n03691459_2155.JPEG,0.4055689811706543
n04154565_13188.JPEG,0.5051047801971436
n04483307_5558.JPEG,0.49039058685302733
n03938244_8805.JPEG,0.5720876693725586
n07248320_103362.JPEG,0.33302648067474366
n02093754_5252.JPEG,0.5160616397857666
n04417672_5557.JPEG,0.604667854309082
n02097209_6488.JPEG,0.3841004133224487
n04296562_51312.JPEG,0.5486419200897217
n04367480_2107.JPEG,0.4480785369873047
n02099429_2218.JPEG,0.3674449920654297
n02871525_29415.JPEG,0.4283041000366211
n04285008_4844.JPEG,0.726819372177124
n02500267_5430.JPEG,0.17242119312286378
n04243546_1225.JPEG,0.56454439163208
n02422106_2077.JPEG,0.5873274803161621
n02883205_24362.JPEG,0.6229098796844482
n02687172_31134.JPEG,0.45226049423217773
n04239074_1562.JPEG,0.6068328857421875
n03649909_23509.JPEG,0.6210333824157714
n02102973_2384.JPEG,0.4791020393371582
n04435653_10949.JPEG,0.6274974822998047
n02086910_6027.JPEG,0.3222489356994629
n02074367_13665.JPEG,0.6084130764007568
n02692877_7417.JPEG,0.744477367401123
n03483316_26381.JPEG,0.6462910175323486
n01770081_3618.JPEG,0.4164088249206543
n04133789_291.JPEG,0.434128475189209
n03314780_3283.JPEG,0.6240118026733399
n02317335_5675.JPEG,0.6643746376037598
n01514859_2780.JPEG,0.2921785593032837
n03041632_86118.JPEG,0.5620391845703125
n01698640_6472.JPEG,0.3061202049255371
n02870880_16506.JPEG,0.6235393524169922
n02128757_5899.JPEG,0.46332826614379885
n04090263_25434.JPEG,0.6917024612426758
n04604644_9303.JPEG,0.5814347267150879
n04266014_2463.JPEG,0.3317389488220215
n01924916_6380.JPEG,0.5042647361755371
n10148035_3638.JPEG,0.7249740123748779
n01877812_3654.JPEG,0.271863055229187
n03207941_4778.JPEG,0.6868189334869385
n03692522_49.JPEG,0.6842504978179932
n03777754_3397.JPEG,0.45059871673583984
n11879895_6722.JPEG,0.7195422172546386
n02058221_1700.JPEG,0.33118505477905275
n01950731_1915.JPEG,0.4291431427001953
n04346328_8097.JPEG,0.5969273090362549
n02793495_19067.JPEG,0.28815422058105467
n03692522_4810.JPEG,0.403779411315918
n03393912_1795.JPEG,0.6430408954620361
n02606052_12350.JPEG,0.56285400390625
n12144580_4683.JPEG,0.6033866882324219
n01698640_8039.JPEG,0.6682967662811279
n01847000_4868.JPEG,0.7144678115844727
n07716906_4311.JPEG,0.5101784706115723
n02730930_4159.JPEG,0.5442118644714355
n02791124_3805.JPEG,0.4738796234130859
n01968897_2709.JPEG,0.5336262702941894
n01882714_9733.JPEG,0.6720484733581543
n07730033_6895.JPEG,0.5660825729370117
n02640242_27655.JPEG,0.43526124954223633
n07880968_3849.JPEG,0.24195146560668945
n02963159_17522.JPEG,0.646428108215332
n04485082_907.JPEG,0.5053068637847901
n04435653_482.JPEG,0.6521598815917968
n03673027_13071.JPEG,0.39025053977966306
n02088364_6963.JPEG,0.6760364532470703
n01910747_7740.JPEG,0.08259838819503784
n02110806_6668.JPEG,0.6147580146789551
n04509417_1463.JPEG,0.6737648010253906
n03598930_19436.JPEG,0.3974352598190308
n04548280_4872.JPEG,0.5560064315795898
n02113023_8926.JPEG,0.5125473976135254
n03272562_4111.JPEG,0.6246801376342773
n02894605_97608.JPEG,0.6182435989379883
n04037443_8198.JPEG,0.5143002033233642
n03187595_9152.JPEG,0.6186036109924317
n02127052_6408.JPEG,0.45552597045898435
n04467665_28888.JPEG,0.6275057315826416
n02085620_5560.JPEG,0.7468228816986084
n03594945_12901.JPEG,0.6507529258728028
n02096437_3451.JPEG,0.49973626136779786
n04366367_8870.JPEG,0.5660364627838135
n03095699_4411.JPEG,0.3690382957458496
n03787032_6165.JPEG,0.5501570701599121
n03291819_1674.JPEG,0.5492063999176026
n07718747_2712.JPEG,0.6267541408538818
n02102973_5816.JPEG,0.6697062492370606
n02834397_352.JPEG,0.603518295288086
n03032252_19457.JPEG,0.6332914352416992
n03721384_8022.JPEG,0.5831121444702149
n04149813_3598.JPEG,0.38611493110656736
n03188531_33482.JPEG,0.3184202194213867
n03492542_42982.JPEG,0.576507568359375
n13044778_6182.JPEG,0.534665584564209
n02018207_10456.JPEG,0.6324673175811768
n03291819_11862.JPEG,0.5917390823364258
n03710193_3295.JPEG,0.5960182189941406
n02190166_12230.JPEG,0.7848403930664063
n02105412_6647.JPEG,0.13080275058746338
n09229709_27669.JPEG,0.5545303344726562
n04026417_31138.JPEG,0.573635196685791
n03871628_11292.JPEG,0.724789047241211
n02115641_2334.JPEG,0.6298895359039307
n02086910_1456.JPEG,0.4140333652496338
n04579432_19154.JPEG,0.5858311653137207
n03425413_21077.JPEG,0.6667393684387207
n03876231_4806.JPEG,0.4396653652191162
n01978287_3810.JPEG,0.20098700523376464
n04429376_5742.JPEG,0.2627868175506592
n01795545_1054.JPEG,0.46830549240112307
n12985857_6581.JPEG,0.6712828159332276
n03950228_9079.JPEG,0.5710319519042969
n07615774_10488.JPEG,0.6478108406066895
n04458633_6149.JPEG,0.32016420364379883
n02091032_12102.JPEG,0.6450132369995117
n02397096_77.JPEG,0.4395432472229004
n02231487_6811.JPEG,0.6059602737426758
n04560804_20128.JPEG,0.5324905395507813
n04275548_1329.JPEG,0.5350964546203614
n02027492_1754.JPEG,0.7241476058959961
n01798484_121.JPEG,0.608206844329834
n02843684_36704.JPEG,0.4200075626373291
n02883205_8000.JPEG,0.6229096412658691
n04380533_1706.JPEG,0.6813304424285889
n02795169_12342.JPEG,0.7013795375823975
n03450230_28764.JPEG,0.6681239128112793
n03633091_14231.JPEG,0.5454929351806641
n02096177_10972.JPEG,0.155428147315979
n02129165_8849.JPEG,0.6928366184234619
n02088364_11711.JPEG,0.4546050071716309
n01698640_1110.JPEG,0.4358983039855957
n02116738_705.JPEG,0.4874741554260254
n01770393_17033.JPEG,0.21093766689300536
n01692333_12474.JPEG,0.6781621456146241
n04153751_10246.JPEG,0.5995548248291016
n03697007_16844.JPEG,0.6056402206420899
n01443537_4572.JPEG,0.432363224029541
n02190166_3636.JPEG,0.45658650398254397
n01530575_6915.JPEG,0.7004403114318848
n03134739_312.JPEG,0.4502098560333252
n02977058_26581.JPEG,0.41347675323486327
n02951585_17828.JPEG,0.4726541519165039
n01978455_5666.JPEG,0.6642446517944336
n04204347_3565.JPEG,0.33353161811828613
n02110185_12587.JPEG,0.6859228134155273
n02883205_10518.JPEG,0.42507591247558596
n04443257_13023.JPEG,0.2852321624755859
n03642806_6271.JPEG,0.3893716335296631
n03127925_20688.JPEG,0.6285383224487304
n02859443_16366.JPEG,0.5554673671722412
n03769881_11337.JPEG,0.5265439033508301
n07583066_4226.JPEG,0.7168336868286133
n04153751_5334.JPEG,0.4786831855773926
n02096051_3641.JPEG,0.6731761932373047
n03662601_4746.JPEG,0.6250491142272949
n02037110_10528.JPEG,0.5228457927703858
n02687172_26809.JPEG,0.5659637451171875
n02096585_53.JPEG,0.7428954601287842
n02100583_28030.JPEG,0.4557952880859375
n01824575_8632.JPEG,0.6707289695739747
n02104365_354.JPEG,0.6494209289550781
n01860187_12257.JPEG,0.6262762069702148
n04483307_3674.JPEG,0.5976323127746582
n04296562_19676.JPEG,0.2792507648468018
n03337140_29430.JPEG,0.5784438610076904
n04417672_8018.JPEG,0.621785020828247
n09246464_84956.JPEG,0.422865104675293
n02013706_600.JPEG,0.4989773750305176
n02500267_7478.JPEG,0.4874889373779297
n01665541_39633.JPEG,0.590955400466919
n02490219_7977.JPEG,0.2610805511474609
n04204238_8217.JPEG,0.6008438110351563
n02481823_6458.JPEG,0.6018975257873536
n01985128_2322.JPEG,0.6002501487731934
n04532670_6969.JPEG,0.5887530326843262
n04591157_1123.JPEG,0.5886853218078614
n04515003_10219.JPEG,0.40602760314941405
n04328186_11247.JPEG,0.4920806884765625
n03255030_13989.JPEG,0.49521284103393554
n03954731_3666.JPEG,0.47484922409057617
n01601694_6514.JPEG,0.30822062492370605
n03902125_13253.JPEG,0.6453025341033936
n03394916_43532.JPEG,0.4548912048339844
n07892512_11872.JPEG,0.20612692832946777
n01755581_15111.JPEG,0.6041857719421386
n01580077_11533.JPEG,0.6334361076354981
n04428191_9389.JPEG,0.3141350269317627
n02480495_6446.JPEG,0.5062476634979248
n03788195_33718.JPEG,0.6374147415161133
n01986214_4403.JPEG,0.3821474552154541
n02437312_33388.JPEG,0.6460630416870117
n04081281_5856.JPEG,0.635866928100586
n02009229_19730.JPEG,0.565848445892334
n01847000_4320.JPEG,0.6363996505737305
n03180011_9726.JPEG,0.6518733024597168
n03404251_9658.JPEG,0.37982003688812255
n02097658_8455.JPEG,0.591802978515625
n02389026_364.JPEG,0.498164701461792
n03476991_18981.JPEG,0.5698154449462891
n03481172_14914.JPEG,0.6154294967651367
n02099429_3469.JPEG,0.37447166442871094
n04074963_33120.JPEG,0.5584143161773681
n04209239_1848.JPEG,0.3371202707290649
n07248320_25059.JPEG,0.5767821311950684
n02790996_9631.JPEG,0.5695638656616211
n03958227_3125.JPEG,0.6712552547454834
n01910747_1712.JPEG,0.4594715118408203
n04372370_22267.JPEG,0.17028974294662474
n04049303_76.JPEG,0.6183206558227539
n01734418_12263.JPEG,0.5964099407196045
n04467665_10245.JPEG,0.6993631839752197
n04273569_17455.JPEG,0.548147439956665
n03595614_9767.JPEG,0.43616328239440916
n02895154_27367.JPEG,0.4766692161560059
n03733805_12357.JPEG,0.35716934204101564
n03000247_60614.JPEG,0.6642692565917969
n04074963_2102.JPEG,0.7443477153778076
n02108089_2888.JPEG,0.21332597732543945
n07932039_1358.JPEG,0.6707738399505615
n01930112_15210.JPEG,0.15363707542419433
n02134418_4850.JPEG,0.5849082469940186
n02487347_2641.JPEG,0.4862525939941406
n04456115_13082.JPEG,0.30638511180877687
n04613696_6272.JPEG,0.6438537120819092
n07871810_6702.JPEG,0.5458847045898437
n01677366_38508.JPEG,0.5086590766906738
n03042490_4410.JPEG,0.532664680480957
n03018349_2370.JPEG,0.4011666774749756
n02094433_7401.JPEG,0.6385488510131836
n04465501_2308.JPEG,0.2818718433380127
n04254777_762.JPEG,0.5166812896728515
n01882714_9231.JPEG,0.4258155345916748
n02097474_11283.JPEG,0.7125548839569091
n03796401_813.JPEG,0.5448423862457276
n03976467_11243.JPEG,0.66124267578125
n03594734_29887.JPEG,0.19026408195495606
n02526121_7750.JPEG,0.40750551223754883
n03825788_14859.JPEG,0.7013987541198731
n07695742_7674.JPEG,0.4160762310028076
n02346627_15907.JPEG,0.3797173976898193
n04081281_42581.JPEG,0.301649284362793
n03400231_16445.JPEG,0.5981761932373046
n04254680_5033.JPEG,0.39046130180358884
n02364673_5226.JPEG,0.6571073532104492
n01689811_3524.JPEG,0.596155309677124
n02109047_18045.JPEG,0.40818281173706056
n02107312_788.JPEG,0.5033957481384277
n03666591_1717.JPEG,0.4270453453063965
n02137549_4496.JPEG,0.7162949085235596
n02099849_444.JPEG,0.5782616615295411
n04118776_15137.JPEG,0.48431901931762694
n03394916_5011.JPEG,0.7065616607666015
n02027492_7495.JPEG,0.2901985883712769
n02804414_4268.JPEG,0.6293165206909179
n03290653_7477.JPEG,0.5618584632873536
n02325366_10590.JPEG,0.4020981788635254
n07614500_46553.JPEG,0.5960267066955567
n02066245_18548.JPEG,0.5881176948547363
n02123597_4270.JPEG,0.5351069927215576
n03404251_7132.JPEG,0.4182281017303467
n02087046_15420.JPEG,0.42736101150512695
n01795545_13224.JPEG,0.6034228324890136
n02088466_4219.JPEG,0.36873412132263184
n01537544_2755.JPEG,0.541995906829834
n03291819_87801.JPEG,0.6164401054382325
n02776631_12337.JPEG,0.3975427865982056
n03832673_6019.JPEG,0.582657766342163
n02699494_10017.JPEG,0.7085186004638672
n02486410_3376.JPEG,0.4342705249786377
n09193705_30087.JPEG,0.7119163513183594
n01665541_15016.JPEG,0.2975320816040039
n02130308_13872.JPEG,0.6011754989624023
n07716906_357.JPEG,0.5043115139007568
n13133613_43185.JPEG,0.6565632820129395
n03873416_13265.JPEG,0.35555243492126465
n03935335_3096.JPEG,0.5431110382080078
n02085620_10264.JPEG,0.2994481325149536
n07613480_23824.JPEG,0.6006027698516846
n03967562_35125.JPEG,0.6849815368652343
n03623198_7278.JPEG,0.6966407775878907
n02483362_7406.JPEG,0.40436835289001466
n02883205_15589.JPEG,0.2206573009490967
n03720891_7806.JPEG,0.5886375427246093
n03065424_3648.JPEG,0.637248420715332
n02106030_19537.JPEG,0.6735278129577636
n04536866_7536.JPEG,0.713869285583496
n01773549_1787.JPEG,0.546174955368042
n02894605_74549.JPEG,0.48337631225585936
n03538406_4912.JPEG,0.31843223571777346
n02105641_8803.JPEG,0.5222793579101562
n02701002_4956.JPEG,0.4487915992736816
n02120079_14105.JPEG,0.48014116287231445
n04081281_41592.JPEG,0.6079858779907227
n02443114_1035.JPEG,0.706946611404419
n04141975_6950.JPEG,0.6165529251098633
n07768694_10250.JPEG,0.5455487251281739
n07716358_1535.JPEG,0.5393134593963623
n03218198_20368.JPEG,0.6176673889160156
n03485794_15432.JPEG,0.5101812839508056
n02422106_4936.JPEG,0.6750300884246826
n02666196_2734.JPEG,0.32238638401031494
n03314780_17417.JPEG,0.4064645767211914
n04350905_34371.JPEG,0.16459063291549683
n02277742_39760.JPEG,0.6180572032928466
n02110185_14845.JPEG,0.7920583248138428
n02509815_2908.JPEG,0.4095357894897461
n04423845_1200.JPEG,0.4444901466369629
n02395406_19512.JPEG,0.6345234870910644
n02128757_802.JPEG,0.45416598320007323
n12144580_10789.JPEG,0.6611738681793213
n13054560_2954.JPEG,0.534538459777832
n04179913_15539.JPEG,0.5876631736755371
n03590841_5636.JPEG,0.2783921241760254
n02389026_4023.JPEG,0.6956462860107422
n01820546_611.JPEG,0.4444606781005859
n02808304_2542.JPEG,0.33074631690979006
n01675722_5304.JPEG,0.5554939270019531
n02457408_10890.JPEG,0.6649956226348877
n01582220_501.JPEG,0.6383268356323242
n03017168_63819.JPEG,0.6262382507324219
n03000134_1812.JPEG,0.5256062507629394
n04201297_11737.JPEG,0.6181419372558594
n02123597_3004.JPEG,0.43814849853515625
n01630670_5417.JPEG,0.46499156951904297
n03481172_3378.JPEG,0.614102840423584
n01693334_7808.JPEG,0.6891179084777832
n03445777_9220.JPEG,0.48205366134643557
n04037443_1243.JPEG,0.7435512065887451
n04540053_7448.JPEG,0.45645456314086913
n04613696_2078.JPEG,0.6317756652832032
n02445715_27767.JPEG,0.31299281120300293
n01514859_11843.JPEG,0.4324028491973877
n03657121_3616.JPEG,0.7015122413635254
n01872401_6475.JPEG,0.5177390575408936
n02058221_41394.JPEG,0.6300960063934327
n04081281_16215.JPEG,0.3763545274734497
n03871628_4057.JPEG,0.48420324325561526
n02727426_18094.JPEG,0.6575469970703125
n01614925_1902.JPEG,0.3829042911529541
n04447861_1396.JPEG,0.5422863006591797
n03832673_7796.JPEG,0.6171564102172852
n03602883_15429.JPEG,0.4451282501220703
n07730033_10760.JPEG,0.7046428680419922
n02093428_3286.JPEG,0.5034527778625488
n03788365_13940.JPEG,0.37022690773010253
n02098105_10599.JPEG,0.6446783065795898
n03838899_31235.JPEG,0.511384916305542
n04285008_10296.JPEG,0.7038698196411133
n04310018_6930.JPEG,0.6842465877532959
n02494079_2825.JPEG,0.369815468788147
n07802026_16567.JPEG,0.572294807434082
n04479046_1948.JPEG,0.6938517570495606
n02708093_4629.JPEG,0.8092878341674805
n03871628_5038.JPEG,0.556583309173584
n02815834_13351.JPEG,0.4106478214263916
n02276258_11708.JPEG,0.5976193904876709
n02113186_12075.JPEG,0.3360608100891113
n03958227_4636.JPEG,0.4729172706604004
n04041544_1925.JPEG,0.6138442993164063
n01443537_6853.JPEG,0.29513485431671144
n01729322_14911.JPEG,0.5926921844482422
n02909870_57985.JPEG,0.4931944847106934
n02835271_7794.JPEG,0.6237517356872558
n02487347_6515.JPEG,0.5027571678161621
n02104029_1337.JPEG,0.3859252452850342
n04596742_7740.JPEG,0.6246667861938476
n02437616_9606.JPEG,0.58894944190979
n03445777_14243.JPEG,0.6468859195709229
n04037443_12920.JPEG,0.6345980644226075
n01917289_982.JPEG,0.3424836158752441
n02115641_136.JPEG,0.6488779544830322
n01558993_13092.JPEG,0.29060142040252684
n02112137_2111.JPEG,0.415140438079834
n04041544_15603.JPEG,0.447386360168457
n03649909_11836.JPEG,0.5263009071350098
n03494278_16060.JPEG,0.5592689514160156
n03924679_7856.JPEG,0.46846485137939453
n03379051_5943.JPEG,0.5327449798583984
n12985857_669.JPEG,0.6189055442810059
n03482405_1131.JPEG,0.16229443550109862
n07754684_2700.JPEG,0.5716567993164062
n02992211_38366.JPEG,0.29912338256835935
n02457408_11924.JPEG,0.2995695352554321
n03483316_13737.JPEG,0.698154067993164
n03197337_979.JPEG,0.5325434684753418
n02085620_296.JPEG,0.638416337966919
n02233338_10352.JPEG,0.27363033294677735
n02492660_11929.JPEG,0.664918041229248
n02123597_2228.JPEG,0.49715189933776854
n04049303_8786.JPEG,0.5759139060974121
n04179913_11068.JPEG,0.4404712200164795
n01729322_5598.JPEG,0.614926528930664
n12985857_196.JPEG,0.41002655029296875
n01990800_96.JPEG,0.45488367080688474
n04125021_17223.JPEG,0.5699356079101563
n09428293_31071.JPEG,0.6584446907043457
n03929660_16693.JPEG,0.5493953704833985
n07747607_15161.JPEG,0.698535966873169
n06596364_4731.JPEG,0.5863448143005371
n04542943_6024.JPEG,0.50247220993042
n01667114_1678.JPEG,0.2545344114303589
n04540053_6618.JPEG,0.1990464448928833
n02268853_2300.JPEG,0.3650424242019653
n02895154_14853.JPEG,0.47658915519714357
n04476259_10212.JPEG,0.5326289653778076
n07579787_16792.JPEG,0.5664525985717773
n03457902_39148.JPEG,0.6328709602355957
n02071294_30004.JPEG,0.48012380599975585
n02110958_11127.JPEG,0.4017016410827637
n01735189_4490.JPEG,0.6280208587646484
n04553703_2456.JPEG,0.7175522804260254
n09256479_19811.JPEG,0.5800271987915039
n04069434_15952.JPEG,0.5215253353118896
n03495258_18764.JPEG,0.3842613935470581
n13054560_2742.JPEG,0.5526782989501953
n03459775_20337.JPEG,0.5996044635772705
n02206856_5559.JPEG,0.5972623348236084
n07742313_11122.JPEG,0.5941206932067871
n02085936_18196.JPEG,0.5237491607666016
n04548280_8051.JPEG,0.45354833602905276
n03085013_20218.JPEG,0.3499149322509766
n01530575_10187.JPEG,0.4501668930053711
n01622779_1427.JPEG,0.5539168357849121
n03706229_5474.JPEG,0.5999162673950196
n01843065_3466.JPEG,0.32691216468811035
n02102480_7371.JPEG,0.3378739833831787
n01818515_14294.JPEG,0.7343861103057862
n02086910_12110.JPEG,0.4187461853027344
n02113023_11638.JPEG,0.7689733982086182
n02256656_614.JPEG,0.6752781391143798
n02948072_52279.JPEG,0.5244235515594482
n04487081_10976.JPEG,0.5480228900909424
n03891251_4168.JPEG,0.5702577114105225
n03028079_27.JPEG,0.587642765045166
n02883205_2100.JPEG,0.6209321022033691
n03207941_5677.JPEG,0.266174840927124
n03314780_3527.JPEG,0.35302557945251467
n04033901_26866.JPEG,0.5487635612487793
n04286575_14160.JPEG,0.4004495620727539
n03404251_849.JPEG,0.5847823143005371
n03141823_16171.JPEG,0.24740800857543946
n02978881_5471.JPEG,0.42393980026245115
n04372370_41064.JPEG,0.3873648166656494
n03788195_35903.JPEG,0.6046127319335938
n04208210_1994.JPEG,0.6255282402038574
n02109961_18644.JPEG,0.6695730209350585
n03903868_41006.JPEG,0.40995359420776367
n02930766_9527.JPEG,0.5763970375061035
n02403003_5435.JPEG,0.3570252895355225
n04044716_6053.JPEG,0.5529639244079589
n01833805_4206.JPEG,0.3809753179550171
n01882714_15168.JPEG,0.522611427307129
n02095889_9218.JPEG,0.21765408515930176
n04409515_12954.JPEG,0.4740945816040039
n01775062_6737.JPEG,0.552428913116455
n02536864_11794.JPEG,0.5343344688415528
n02133161_5372.JPEG,0.4387481212615967
n12267677_4882.JPEG,0.5672143459320068
n04285008_4919.JPEG,0.7556123733520508
n04041544_5953.JPEG,0.5377058506011962
n02190166_12469.JPEG,0.6501377105712891
n02094433_6507.JPEG,0.42475404739379885
n02128385_26934.JPEG,0.35992367267608644
n01806143_4677.JPEG,0.596718168258667
n03255030_8299.JPEG,0.6746515274047852
n02791124_2369.JPEG,0.6250687122344971
n04285008_15191.JPEG,0.6015580177307129
n03891332_4911.JPEG,0.6432846069335938
n03259280_417.JPEG,0.3998821020126343
n02101388_7664.JPEG,0.6864923477172852
n03916031_18300.JPEG,0.5779912948608399
n04326547_13818.JPEG,0.2848388910293579
n12768682_30742.JPEG,0.6611492156982421
n03623198_3019.JPEG,0.5863810539245605
n02408429_8634.JPEG,0.44137020111083985
n07579787_5361.JPEG,0.6016453742980957
n02483708_7149.JPEG,0.6083333015441894
n03344393_7086.JPEG,0.6711786270141602
n02804414_7542.JPEG,0.6200596809387207
n12998815_13197.JPEG,0.4515677452087402
n03720891_2533.JPEG,0.5999735832214356
n02087394_26224.JPEG,0.586552619934082
n03786901_13176.JPEG,0.6560351848602295
n01729977_4506.JPEG,0.5851974487304688
n03991062_3455.JPEG,0.692220401763916
n02018207_7018.JPEG,0.6224085807800293
n03134739_7417.JPEG,0.6450025558471679
n01734418_7010.JPEG,0.5674880981445313
n03938244_19033.JPEG,0.6066543579101562
n09332890_30205.JPEG,0.7158565521240234
n02817516_53874.JPEG,0.7305450439453125
n02804610_17375.JPEG,0.6900723457336426
n02119789_15312.JPEG,0.7031680107116699
n01774384_2832.JPEG,0.6355076789855957
n02791270_1917.JPEG,0.5794281959533691
n04296562_13856.JPEG,0.4339743614196777
n04435653_10354.JPEG,0.5505106925964356
n03347037_22749.JPEG,0.5802102565765381
n01592084_5700.JPEG,0.615424919128418
n03100240_4971.JPEG,0.5168488979339599
n01695060_30653.JPEG,0.6717211723327636
n02033041_9910.JPEG,0.5434521675109864
n01665541_8980.JPEG,0.4761977195739746
n04335435_15585.JPEG,0.43335905075073244
n01514859_10534.JPEG,0.5449786186218262
n02859443_20813.JPEG,0.6624678134918213
n07684084_3812.JPEG,0.5245760917663574
n09193705_36597.JPEG,0.5815958976745605
n01740131_14673.JPEG,0.46446847915649414
n03743016_10226.JPEG,0.45589265823364256
n02268443_49838.JPEG,0.7155174732208252
n02107908_8380.JPEG,0.5407439231872558
n01616318_4909.JPEG,0.4852497100830078
n03891332_5764.JPEG,0.4035489082336426
n02865351_6168.JPEG,0.6096352577209473
n02095570_5815.JPEG,0.568891954421997
n04118776_70383.JPEG,0.5336749076843261
n04118776_763.JPEG,0.6320986270904541
n01632777_23600.JPEG,0.2689804553985596
n02100735_2295.JPEG,0.503694725036621
n04370456_4225.JPEG,0.3789348125457764
