,image_modified,input_psnr,original_pred,modified_pred,addition
45,,48.203548431396484,0.9998471736907959,0.9999594688415527,2
46,,48.20315933227539,1.0,0.9990746974945068,2
47,,48.20594787597656,0.9994651675224304,0.0001375143910991028,2
48,,48.2767448425293,1.0,0.9999679327011108,2
49,,48.203514099121094,0.9997996687889099,0.9597353339195251,2
50,,48.203094482421875,0.9997770190238953,0.8194955587387085,2
51,,48.20934295654297,1.0,0.9817896485328674,2
52,,48.214168548583984,0.9998956918716431,0.47551846504211426,2
53,,48.239559173583984,0.9999998807907104,0.011138592846691608,2
54,,48.203094482421875,0.9948391318321228,0.003869677660986781,2
55,,48.260684967041016,0.9999996423721313,0.999772846698761,2
56,,48.2032585144043,0.9999880790710449,0.9999935626983643,2
57,,48.211761474609375,0.9999933242797852,0.00014661585737485439,2
58,,48.204837799072266,0.9996993541717529,0.9999432563781738,2
59,,48.20320129394531,0.9999430179595947,0.0066564553417265415,2
60,,48.204017639160156,0.9621493816375732,0.6997687220573425,2
61,,48.20319747924805,0.9999408721923828,0.00029912058380432427,2
62,,48.210548400878906,0.9999969005584717,0.9999215602874756,2
63,,48.219547271728516,0.9999998807907104,6.298090011114255e-05,2
64,,48.203094482421875,0.978753924369812,0.2128973752260208,2
65,,48.224281311035156,0.9999997615814209,0.9604897499084473,2
66,,48.20315933227539,0.9999902248382568,0.998191773891449,2
67,,48.203094482421875,0.9824082255363464,5.613408939098008e-05,2
68,,48.20309066772461,0.9996205568313599,0.7103227972984314,2
69,,48.20355224609375,1.0,1.3409920711637824e-06,2
70,,42.23777389526367,1.0,9.662532647780608e-06,4
71,,42.2768440246582,0.999987006187439,2.2907530365046114e-05,4
72,,42.23890686035156,0.9999805688858032,4.20502647102694e-06,4
73,,42.23780822753906,0.9999996423721313,3.611538886616472e-06,4
74,,42.268367767333984,0.9999958276748657,0.00010814645065693185,4
75,,42.28520202636719,0.9994951486587524,0.005782631225883961,4
76,,42.23978042602539,0.9998754262924194,8.091876225080341e-06,4
77,,42.23777389526367,0.9999918937683105,5.580530171300779e-08,4
78,,42.23777389526367,1.0,5.328686165739782e-05,4
79,,42.24092483520508,1.0,3.511836985126138e-05,4
80,,42.24197769165039,0.9998471736907959,0.9973763227462769,4
81,,42.238887786865234,1.0,0.14888519048690796,4
82,,42.24877166748047,0.9994651675224304,2.5217603251803666e-05,4
83,,42.33368682861328,1.0,0.9991409778594971,4
84,,42.238197326660156,0.9997996687889099,0.9850858449935913,4
85,,42.23777389526367,0.9997770190238953,0.02764185518026352,4
86,,42.25954055786133,1.0,4.579168546570145e-07,4
87,,42.26924133300781,0.9998956918716431,0.00998174212872982,4
88,,42.282493591308594,0.9999998807907104,0.00011527274909894913,4
89,,42.23777389526367,0.9948391318321228,2.6106705263373442e-05,4
90,,42.3606071472168,0.9999996423721313,0.9129185080528259,4
91,,42.23846435546875,0.9999880790710449,0.9883071780204773,4
92,,42.25312042236328,0.9999933242797852,7.091843144735321e-05,4
93,,42.24269104003906,0.9996993541717529,0.9981254935264587,4
94,,42.23887634277344,0.9999430179595947,5.483409040607512e-06,4
95,,42.23899841308594,0.9621493816375732,0.2121436893939972,4
96,,42.238739013671875,0.9999408721923828,1.0599776032904629e-05,4
97,,42.261966705322266,0.9999969005584717,0.9976836442947388,4
98,,42.261348724365234,0.9999998807907104,3.4100069115083897e-06,4
99,,42.23777389526367,0.978753924369812,0.005427383352071047,4
100,,42.2703742980957,0.9999997615814209,1.3857181329512969e-05,4
101,,42.23830795288086,0.9999902248382568,0.2700241208076477,4
102,,42.23777389526367,0.9824082255363464,1.165434355243633e-06,4
103,,42.23777389526367,0.9996205568313599,0.0012980055762454867,4
104,,42.23929977416992,1.0,1.1976502719335258e-05,4
105,,36.22332000732422,1.0,0.00011648966756183654,8
106,,36.31027603149414,0.999987006187439,3.7817887914570747e-06,8
107,,36.24619674682617,0.9999805688858032,2.355676770093851e-06,8
108,,36.226417541503906,0.9999996423721313,7.935412327242375e-07,8
109,,36.34225082397461,0.9999958276748657,8.441858881269582e-06,8
110,,36.335052490234375,0.9994951486587524,1.763846739777364e-05,8
111,,36.229156494140625,0.9998754262924194,0.0001375522988382727,8
112,,36.22341537475586,0.9999918937683105,2.3881179913587403e-06,8
113,,36.22496032714844,1.0,6.163759280752856e-06,8
114,,36.24030303955078,1.0,1.7764996300684288e-06,8
115,,36.24921417236328,0.9998471736907959,0.9520016312599182,8
116,,36.233882904052734,1.0,2.313969707756769e-05,8
117,,36.2489128112793,0.9994651675224304,3.8594242823819513e-07,8
118,,36.36341857910156,1.0,2.2044076104066335e-05,8
119,,36.2250862121582,0.9997996687889099,0.13784940540790558,8
120,,36.22327423095703,0.9997770190238953,6.31419534329325e-05,8
121,,36.27769088745117,1.0,2.1649965376013824e-08,8
122,,36.31127166748047,0.9998956918716431,9.935271373251453e-05,8
123,,36.287925720214844,0.9999998807907104,0.0012399913975968957,8
124,,36.223793029785156,0.9948391318321228,1.8308097082808672e-07,8
125,,36.426780700683594,0.9999996423721313,0.001437333063222468,8
126,,36.2274284362793,0.9999880790710449,0.17667482793331146,8
127,,36.25395965576172,0.9999933242797852,8.333870027854573e-06,8
128,,36.23857879638672,0.9996993541717529,0.8175666332244873,8
129,,36.2293815612793,0.9999430179595947,0.011364017613232136,8
130,,36.23234176635742,0.9621493816375732,0.0037133058067411184,8
131,,36.228092193603516,0.9999408721923828,7.396814680760144e-07,8
132,,36.293235778808594,0.9999969005584717,0.9210401177406311,8
133,,36.264404296875,0.9999998807907104,1.0364832547793412e-07,8
134,,36.223445892333984,0.978753924369812,0.0006077442667447031,8
135,,36.26760482788086,0.9999997615814209,2.117490680575429e-07,8
136,,36.227386474609375,0.9999902248382568,0.0015291402814909816,8
137,,36.223297119140625,0.9824082255363464,1.0308858833241175e-07,8
138,,36.22327423095703,0.9996205568313599,1.4293037793322583e-06,8
139,,36.22979736328125,1.0,1.7736050494931987e-06,8
140,,30.096694946289062,1.0,0.003120735054835677,16
141,,30.28289031982422,0.999987006187439,5.750811760663055e-05,16
142,,30.189254760742188,0.9999805688858032,1.1830204726948068e-07,16
143,,30.119426727294922,0.9999996423721313,1.033133457895019e-06,16
144,,30.321094512939453,0.9999958276748657,7.548002940893639e-06,16
145,,30.31241226196289,0.9994951486587524,6.846836413387791e-07,16
146,,30.11390495300293,0.9998754262924194,0.0006933477125130594,16
147,,30.09699249267578,0.9999918937683105,4.9046142521547154e-05,16
148,,30.114643096923828,1.0,6.111366383265704e-05,16
149,,30.156070709228516,1.0,7.127925414351921e-07,16
150,,30.199569702148438,0.9998471736907959,0.16822174191474915,16
151,,30.128787994384766,1.0,1.3299365164698429e-08,16
152,,30.1651611328125,0.9994651675224304,6.376362762239296e-07,16
153,,30.3262882232666,1.0,1.995698312384775e-06,16
154,,30.10735511779785,0.9997996687889099,0.003335224697366357,16
155,,30.095443725585938,0.9997770190238953,5.393065748648951e-06,16
156,,30.246089935302734,1.0,1.2672145203396212e-05,16
157,,30.297237396240234,0.9998956918716431,2.90233202804302e-07,16
158,,30.199565887451172,0.9999998807907104,4.78304318676237e-05,16
159,,30.100051879882812,0.9948391318321228,4.831646904790432e-08,16
160,,30.402315139770508,0.9999996423721313,1.0312215636076871e-05,16
161,,30.114700317382812,0.9999880790710449,0.0005835899501107633,16
162,,30.182161331176758,0.9999933242797852,4.4306537461125117e-07,16
163,,30.149547576904297,0.9996993541717529,0.10121569782495499,16
164,,30.11281967163086,0.9999430179595947,6.214370660018176e-05,16
165,,30.142887115478516,0.9621493816375732,0.08324114978313446,16
166,,30.139781951904297,0.9999408721923828,2.620837949507404e-05,16
167,,30.23492431640625,0.9999969005584717,0.046748094260692596,16
168,,30.17662239074707,0.9999998807907104,6.489628958661342e-07,16
169,,30.0965518951416,0.978753924369812,3.980746623710729e-05,16
170,,30.152957916259766,0.9999997615814209,3.893037359148366e-08,16
171,,30.108905792236328,0.9999902248382568,1.5576158602925716e-06,16
172,,30.099458694458008,0.9824082255363464,3.10957693727687e-06,16
173,,30.095718383789062,0.9996205568313599,1.264367638365016e-10,16
174,,30.127992630004883,1.0,2.2468489078164566e-06,16
175,,24.162841796875,1.0,0.013074981048703194,32
176,,24.512313842773438,0.999987006187439,0.00010466746607562527,32
177,,24.384742736816406,0.9999805688858032,1.788505687727593e-05,32
178,,24.194629669189453,0.9999996423721313,0.0006101487088017166,32
179,,24.51643180847168,0.9999958276748657,0.00010876106534851715,32
180,,24.501008987426758,0.9994951486587524,6.442962785513373e-06,32
181,,24.200298309326172,0.9998754262924194,0.00010862674389500171,32
182,,24.173015594482422,0.9999918937683105,0.00021695965551771224,32
183,,24.21622085571289,1.0,0.0004439739277586341,32
184,,24.285219192504883,1.0,4.074315438629128e-05,32
185,,24.3864803314209,0.9998471736907959,5.775752288172953e-05,32
186,,24.26221466064453,1.0,3.3660521037148783e-09,32
187,,24.312583923339844,0.9994651675224304,4.299448482925072e-05,32
188,,24.522878646850586,1.0,5.216134468355449e-06,32
189,,24.196699142456055,0.9997996687889099,0.0002812711463775486,32
190,,24.169912338256836,0.9997770190238953,5.418747605290264e-05,32
191,,24.50289535522461,1.0,0.052749160677194595,32
192,,24.5236873626709,0.9998956918716431,4.7219413090715534e-07,32
193,,24.33828353881836,0.9999998807907104,0.0034221590030938387,32
194,,24.163829803466797,0.9948391318321228,2.7931023396376986e-06,32
195,,24.638587951660156,0.9999996423721313,0.00022964658273849636,32
196,,24.221181869506836,0.9999880790710449,4.529456055024639e-05,32
197,,24.34935760498047,0.9999933242797852,8.710402653377969e-06,32
198,,24.300127029418945,0.9996993541717529,0.000955817464273423,32
199,,24.25515365600586,0.9999430179595947,0.000527645112015307,32
200,,24.302268981933594,0.9621493816375732,0.0004150139866396785,32
201,,24.290653228759766,0.9999408721923828,0.00026690555387176573,32
202,,24.413127899169922,0.9999969005584717,0.0021729820873588324,32
203,,24.303180694580078,0.9999998807907104,0.00017277587903663516,32
204,,24.15829849243164,0.978753924369812,0.005429352633655071,32
205,,24.252399444580078,0.9999997615814209,2.8834398108301684e-05,32
206,,24.176435470581055,0.9999902248382568,6.887437484692782e-05,32
207,,24.18398666381836,0.9824082255363464,0.00013876191223971546,32
208,,24.18727684020996,0.9996205568313599,1.1704773328347073e-07,32
209,,24.268930435180664,1.0,8.751526183914393e-05,32
